375.168,203.031,760,428
132776518077087794,588.123,588.377,-0.923593,-0.00802487,0.383298,0.492591,0.0494539,0.988935,0.139869,0.0424383,-0.380179,0.148138,-0.912975,-0.376224,0,0,0,1
132776518077420988,588.123,588.377,-0.903084,-0.0216698,0.428921,0.490397,0.0297517,0.993171,0.112819,0.0443256,-0.428436,0.114646,-0.896272,-0.381432,0,0,0,1
132776518077754183,588.123,588.377,-0.884226,-0.0199719,0.466636,0.489598,0.0176417,0.996945,0.076099,0.0459601,-0.46673,0.0755211,-0.881172,-0.387104,0,0,0,1
132776518078087378,588.123,588.377,-0.868742,-0.00106247,0.495267,0.490339,0.0210162,0.999019,0.039008,0.0461549,-0.494822,0.0442968,-0.867867,-0.392832,0,0,0,1
132776518078420574,588.123,588.377,-0.854272,0.022096,0.51936,0.492551,0.0281254,0.999598,0.00373504,0.0452626,-0.519068,0.0177982,-0.85455,-0.399478,0,0,0,1
132776518078753769,588.123,588.377,-0.840378,0.0487629,0.539806,0.495823,0.0378705,0.998794,-0.031267,0.0439229,-0.540679,-0.00583293,-0.841211,-0.407103,0,0,0,1
132776518079086964,588.123,588.377,-0.821662,0.0704885,0.565602,0.498301,0.0450372,0.997251,-0.058856,0.0422598,-0.568196,-0.0228861,-0.822578,-0.414201,0,0,0,1
132776518079420159,588.301,588.552,-0.800837,0.0903556,0.59203,0.499233,0.0476604,0.995034,-0.0873915,0.0392887,-0.596986,-0.0417696,-0.801166,-0.421867,0,0,0,1
132776518079753354,588.835,589.078,-0.779127,0.1012,0.618646,0.499575,0.0387843,0.992775,-0.113555,0.0358732,-0.625667,-0.0644798,-0.777422,-0.429009,0,0,0,1
132776518080086549,589.546,589.78,-0.762263,0.100753,0.63938,0.500291,0.0290944,0.992146,-0.121655,0.0308101,-0.646615,-0.0741303,-0.759208,-0.434506,0,0,0,1
132776518080419745,590.08,590.306,-0.755331,0.0704728,0.651545,0.501187,0.00899418,0.995224,-0.0972185,0.0237441,-0.655283,-0.0675716,-0.752356,-0.437548,0,0,0,1
132776518080752939,590.613,590.833,-0.750644,0.0519079,0.658667,0.501839,-0.0028237,0.996649,-0.0817608,0.0160354,-0.660703,-0.0632326,-0.747981,-0.439019,0,0,0,1
132776518081086135,591.147,591.359,-0.749263,0.0317548,0.661512,0.50389,-0.0140212,0.997866,-0.0637813,0.00961872,-0.662126,-0.0570637,-0.747219,-0.439996,0,0,0,1
132776518081419330,591.502,591.71,-0.749192,0.0306916,0.661643,0.507123,-0.0117998,0.998149,-0.0596616,0.00592496,-0.662249,-0.0525047,-0.747443,-0.44215,0,0,0,1
132776518086084062,594.87,595.008,-0.709504,-0.0222132,0.704353,0.52406,-0.0403666,0.999144,-0.00915127,-0.03099,-0.703546,-0.0349248,-0.709792,-0.466597,0,0,0,1
132776518087083648,594.87,595.008,-0.718742,0.0289055,0.694677,0.529029,-0.00624903,0.998827,-0.0480261,-0.0303342,-0.69525,-0.0388591,-0.717719,-0.465824,0,0,0,1
132776518087416844,594.87,595.008,-0.718315,0.0427301,0.694406,0.52983,-0.00201686,0.997981,-0.0634963,-0.030135,-0.695716,-0.0470103,-0.716778,-0.466271,0,0,0,1
132776518087750038,594.309,594.459,-0.715763,0.0525737,0.696363,0.529886,-0.00485331,0.996765,-0.080241,-0.0298731,-0.698328,-0.0608126,-0.713192,-0.467331,0,0,0,1
132776518088749623,593.56,593.726,-0.712769,0.0739338,0.697493,0.531598,-0.0038117,0.994007,-0.109259,-0.0296414,-0.70139,-0.0805345,-0.708215,-0.468113,0,0,0,1
132776518089082819,593.56,593.726,-0.712859,0.0745232,0.697339,0.531457,-0.00343521,0.993957,-0.109733,-0.0294667,-0.701301,-0.0806192,-0.708294,-0.467956,0,0,0,1
132776518089416014,593.56,593.726,-0.713998,0.0709556,0.696545,0.530762,-0.00615133,0.994178,-0.10758,-0.0297021,-0.700122,-0.0810958,-0.709404,-0.467948,0,0,0,1
132776518089749209,593.56,593.726,-0.714651,0.0675142,0.696217,0.530152,-0.00874132,0.994392,-0.105401,-0.0296917,-0.699428,-0.0814106,-0.710053,-0.467945,0,0,0,1
